,election_year,place_(zz_=_exterior),municipality_name,municipality_code,gender_code,gender_description,educational_attainment_code,age_group_description,educational_attainment_description,quantity_of_voters
3845,2010,ZZ,REPUBLICA DOS CAMAROES,29220,1,MASCULINO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
3846,2010,ZZ,REPUBLICA DOS CAMAROES,29220,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,2
3847,2010,ZZ,REPUBLICA DOS CAMAROES,29220,1,MASCULINO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,1
3848,2010,ZZ,ARMENIA,38989,1,FEMININO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,3
3849,2010,ZZ,ARMENIA,38989,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,1
3850,2010,ZZ,ARMENIA,38989,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,1
3851,2010,ZZ,ARMENIA,38989,1,MASCULINO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,1
3852,2010,ZZ,ARMENIA,38989,1,MASCULINO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,2
3853,2010,ZZ,ARMENIA,38989,1,MASCULINO,8,25 A 34 ANOS,SUPERIOR COMPLETO,3
3854,2010,ZZ,ARMENIA,38989,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,1
3855,2010,ZZ,ARMENIA,38989,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,2
3856,2010,ZZ,INDONESIA,29211,1,FEMININO,8,25 A 34 ANOS,SUPERIOR COMPLETO,2
3857,2010,ZZ,INDONESIA,29211,1,FEMININO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,2
3858,2010,ZZ,INDONESIA,29211,1,FEMININO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,1
3859,2010,ZZ,INDONESIA,29211,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,6
3860,2010,ZZ,INDONESIA,29211,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,3
3861,2010,ZZ,INDONESIA,29211,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,3
3862,2010,ZZ,INDONESIA,29211,1,FEMININO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,1
3863,2010,ZZ,INDONESIA,29211,1,FEMININO,8,60 A 69 ANOS,SUPERIOR COMPLETO,1
3864,2010,ZZ,INDONESIA,29211,1,MASCULINO,5,18 A 20 ANOS,ENSINO MEDIO INCOMPLETO,1
3865,2010,ZZ,INDONESIA,29211,1,MASCULINO,8,25 A 34 ANOS,SUPERIOR COMPLETO,2
3866,2010,ZZ,INDONESIA,29211,1,MASCULINO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,2
3867,2010,ZZ,INDONESIA,29211,1,MASCULINO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,1
3868,2010,ZZ,INDONESIA,29211,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,2
3869,2010,ZZ,INDONESIA,29211,1,MASCULINO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,1
3870,2010,ZZ,INDONESIA,29211,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,3
3871,2010,ZZ,INDONESIA,29211,1,MASCULINO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,2
3872,2010,ZZ,INDONESIA,29211,1,MASCULINO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,1
3873,2010,ZZ,INDONESIA,29211,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,3
3874,2010,ZZ,INDONESIA,29211,1,MASCULINO,8,70 A 79 ANOS,SUPERIOR COMPLETO,1
3875,2010,ZZ,JAMAICA,29190,1,FEMININO,3,21 A 24 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
3876,2010,ZZ,JAMAICA,29190,1,FEMININO,4,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
3877,2010,ZZ,JAMAICA,29190,1,FEMININO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,8
3878,2010,ZZ,JAMAICA,29190,1,FEMININO,8,25 A 34 ANOS,SUPERIOR COMPLETO,1
3879,2010,ZZ,JAMAICA,29190,1,FEMININO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,1
3880,2010,ZZ,JAMAICA,29190,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,1
3881,2010,ZZ,JAMAICA,29190,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,1
3882,2010,ZZ,JAMAICA,29190,1,FEMININO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,2
3883,2010,ZZ,JAMAICA,29190,1,FEMININO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,1
3884,2010,ZZ,JAMAICA,29190,1,MASCULINO,3,18 A 20 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
3885,2010,ZZ,JAMAICA,29190,1,MASCULINO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,1
3886,2010,ZZ,JAMAICA,29190,1,MASCULINO,4,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
3887,2010,ZZ,JAMAICA,29190,1,MASCULINO,3,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,6
3888,2010,ZZ,JAMAICA,29190,1,MASCULINO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,7
3889,2010,ZZ,JAMAICA,29190,1,MASCULINO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,1
3890,2010,ZZ,JAMAICA,29190,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,2
3891,2010,ZZ,JAMAICA,29190,1,MASCULINO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,1
3892,2010,ZZ,JAMAICA,29190,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,2
3893,2010,ZZ,JAMAICA,29190,1,MASCULINO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,1
3894,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,FEMININO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,1
3895,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,FEMININO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,1
3896,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,FEMININO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,1
3897,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,FEMININO,8,25 A 34 ANOS,SUPERIOR COMPLETO,1
3898,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,FEMININO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,1
3899,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,FEMININO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,1
3900,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,2
3901,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,FEMININO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,1
3902,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,FEMININO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
3903,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,FEMININO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,3
3904,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,2
3905,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,4
3906,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,FEMININO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,1
3907,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,FEMININO,4,60 A 69 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
3908,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,FEMININO,8,60 A 69 ANOS,SUPERIOR COMPLETO,2
3909,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,MASCULINO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,1
3910,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,MASCULINO,8,25 A 34 ANOS,SUPERIOR COMPLETO,3
3911,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,MASCULINO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,1
3912,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,MASCULINO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
3913,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,MASCULINO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,2
3914,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,MASCULINO,2,60 A 69 ANOS,LE E ESCREVE,2
3915,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,3
3916,2010,ZZ,REPUBLICA DEMOCRATICA DO CONGO,29874,1,MASCULINO,8,70 A 79 ANOS,SUPERIOR COMPLETO,1
3917,2010,ZZ,KUWAIT,29157,1,FEMININO,8,25 A 34 ANOS,SUPERIOR COMPLETO,2
3918,2010,ZZ,KUWAIT,29157,1,FEMININO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,1
3919,2010,ZZ,KUWAIT,29157,1,FEMININO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,2
3920,2010,ZZ,KUWAIT,29157,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,4
3921,2010,ZZ,KUWAIT,29157,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,8
3922,2010,ZZ,KUWAIT,29157,1,FEMININO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,1
3923,2010,ZZ,KUWAIT,29157,1,FEMININO,8,60 A 69 ANOS,SUPERIOR COMPLETO,2
3924,2010,ZZ,KUWAIT,29157,1,MASCULINO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,1
3925,2010,ZZ,KUWAIT,29157,1,MASCULINO,8,25 A 34 ANOS,SUPERIOR COMPLETO,5
3926,2010,ZZ,KUWAIT,29157,1,MASCULINO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,3
3927,2010,ZZ,KUWAIT,29157,1,MASCULINO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,1
3928,2010,ZZ,KUWAIT,29157,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,2
3929,2010,ZZ,KUWAIT,29157,1,MASCULINO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,3
3930,2010,ZZ,KUWAIT,29157,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,2
3931,2010,ZZ,KUWAIT,29157,1,MASCULINO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,2
3932,2010,ZZ,KUWAIT,29157,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,2
3933,2010,ZZ,KUWAIT,29157,1,MASCULINO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,1
3934,2010,ZZ,MALASIA,29130,1,FEMININO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,2
3935,2010,ZZ,MALASIA,29130,1,FEMININO,8,25 A 34 ANOS,SUPERIOR COMPLETO,7
3936,2010,ZZ,MALASIA,29130,1,FEMININO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,3
3937,2010,ZZ,MALASIA,29130,1,FEMININO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
3938,2010,ZZ,MALASIA,29130,1,FEMININO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,5
3939,2010,ZZ,MALASIA,29130,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,7
3940,2010,ZZ,MALASIA,29130,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,1
3941,2010,ZZ,MALASIA,29130,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,6
3942,2010,ZZ,MALASIA,29130,1,FEMININO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,2
3943,2010,ZZ,MALASIA,29130,1,FEMININO,8,60 A 69 ANOS,SUPERIOR COMPLETO,1
3944,2010,ZZ,MALASIA,29130,1,FEMININO,7,70 A 79 ANOS,SUPERIOR INCOMPLETO,1
3945,2010,ZZ,MALASIA,29130,1,MASCULINO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,1
3946,2010,ZZ,MALASIA,29130,1,MASCULINO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,1
3947,2010,ZZ,MALASIA,29130,1,MASCULINO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,3
3948,2010,ZZ,MALASIA,29130,1,MASCULINO,8,25 A 34 ANOS,SUPERIOR COMPLETO,1
3949,2010,ZZ,MALASIA,29130,1,MASCULINO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,4
3950,2010,ZZ,MALASIA,29130,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,6
3951,2010,ZZ,MALASIA,29130,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,6
3952,2010,ZZ,MALASIA,29130,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,2
3953,2010,ZZ,MALASIA,29130,1,MASCULINO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,1
3954,2010,ZZ,BOLIVIA,11800,1,FEMININO,5,17 ANOS,ENSINO MEDIO INCOMPLETO,1
3955,2010,ZZ,BOLIVIA,11800,1,FEMININO,4,18 A 20 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
3956,2010,ZZ,BOLIVIA,11800,1,FEMININO,3,18 A 20 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
3957,2010,ZZ,BOLIVIA,11800,1,FEMININO,6,18 A 20 ANOS,ENSINO MEDIO COMPLETO,4
3958,2010,ZZ,BOLIVIA,11800,1,FEMININO,5,18 A 20 ANOS,ENSINO MEDIO INCOMPLETO,2
3959,2010,ZZ,BOLIVIA,11800,1,FEMININO,7,18 A 20 ANOS,SUPERIOR INCOMPLETO,2
3960,2010,ZZ,BOLIVIA,11800,1,FEMININO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,2
3961,2010,ZZ,BOLIVIA,11800,1,FEMININO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,3
3962,2010,ZZ,BOLIVIA,11800,1,FEMININO,2,21 A 24 ANOS,LE E ESCREVE,1
3963,2010,ZZ,BOLIVIA,11800,1,FEMININO,8,21 A 24 ANOS,SUPERIOR COMPLETO,2
3964,2010,ZZ,BOLIVIA,11800,1,FEMININO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,11
3965,2010,ZZ,BOLIVIA,11800,1,FEMININO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,9
3966,2010,ZZ,BOLIVIA,11800,1,FEMININO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,2
3967,2010,ZZ,BOLIVIA,11800,1,FEMININO,8,25 A 34 ANOS,SUPERIOR COMPLETO,10
3968,2010,ZZ,BOLIVIA,11800,1,FEMININO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,27
3969,2010,ZZ,BOLIVIA,11800,1,FEMININO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
3970,2010,ZZ,BOLIVIA,11800,1,FEMININO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
3971,2010,ZZ,BOLIVIA,11800,1,FEMININO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,7
3972,2010,ZZ,BOLIVIA,11800,1,FEMININO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,1
3973,2010,ZZ,BOLIVIA,11800,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,19
3974,2010,ZZ,BOLIVIA,11800,1,FEMININO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,16
3975,2010,ZZ,BOLIVIA,11800,1,FEMININO,4,45 A 59 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
3976,2010,ZZ,BOLIVIA,11800,1,FEMININO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
3977,2010,ZZ,BOLIVIA,11800,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,12
3978,2010,ZZ,BOLIVIA,11800,1,FEMININO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,3
3979,2010,ZZ,BOLIVIA,11800,1,FEMININO,2,45 A 59 ANOS,LE E ESCREVE,3
3980,2010,ZZ,BOLIVIA,11800,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,28
3981,2010,ZZ,BOLIVIA,11800,1,FEMININO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,5
3982,2010,ZZ,BOLIVIA,11800,1,FEMININO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,3
3983,2010,ZZ,BOLIVIA,11800,1,FEMININO,8,60 A 69 ANOS,SUPERIOR COMPLETO,5
3984,2010,ZZ,BOLIVIA,11800,1,FEMININO,7,60 A 69 ANOS,SUPERIOR INCOMPLETO,2
3985,2010,ZZ,BOLIVIA,11800,1,FEMININO,6,70 A 79 ANOS,ENSINO MEDIO COMPLETO,2
3986,2010,ZZ,BOLIVIA,11800,1,FEMININO,8,70 A 79 ANOS,SUPERIOR COMPLETO,2
3987,2010,ZZ,BOLIVIA,11800,1,FEMININO,7,70 A 79 ANOS,SUPERIOR INCOMPLETO,1
3988,2010,ZZ,BOLIVIA,11800,1,MASCULINO,6,17 ANOS,ENSINO MEDIO COMPLETO,1
3989,2010,ZZ,BOLIVIA,11800,1,MASCULINO,6,18 A 20 ANOS,ENSINO MEDIO COMPLETO,3
3990,2010,ZZ,BOLIVIA,11800,1,MASCULINO,5,18 A 20 ANOS,ENSINO MEDIO INCOMPLETO,5
3991,2010,ZZ,BOLIVIA,11800,1,MASCULINO,7,18 A 20 ANOS,SUPERIOR INCOMPLETO,3
3992,2010,ZZ,BOLIVIA,11800,1,MASCULINO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,3
3993,2010,ZZ,BOLIVIA,11800,1,MASCULINO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,4
3994,2010,ZZ,BOLIVIA,11800,1,MASCULINO,2,21 A 24 ANOS,LE E ESCREVE,1
3995,2010,ZZ,BOLIVIA,11800,1,MASCULINO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,11
3996,2010,ZZ,BOLIVIA,11800,1,MASCULINO,3,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
3997,2010,ZZ,BOLIVIA,11800,1,MASCULINO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,5
3998,2010,ZZ,BOLIVIA,11800,1,MASCULINO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,3
3999,2010,ZZ,BOLIVIA,11800,1,MASCULINO,8,25 A 34 ANOS,SUPERIOR COMPLETO,6
4000,2010,ZZ,BOLIVIA,11800,1,MASCULINO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,24
4001,2010,ZZ,BOLIVIA,11800,1,MASCULINO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,2
4002,2010,ZZ,BOLIVIA,11800,1,MASCULINO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,1
4003,2010,ZZ,BOLIVIA,11800,1,MASCULINO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,1
4004,2010,ZZ,BOLIVIA,11800,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,17
4005,2010,ZZ,BOLIVIA,11800,1,MASCULINO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,12
4006,2010,ZZ,BOLIVIA,11800,1,MASCULINO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,3
4007,2010,ZZ,BOLIVIA,11800,1,MASCULINO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,1
4008,2010,ZZ,BOLIVIA,11800,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,13
4009,2010,ZZ,BOLIVIA,11800,1,MASCULINO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,2
4010,2010,ZZ,BOLIVIA,11800,1,MASCULINO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,1
4011,2010,ZZ,BOLIVIA,11800,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,2
4012,2010,ZZ,BOLIVIA,11800,1,MASCULINO,7,SUPERIOR A 79 ANOS,SUPERIOR INCOMPLETO,1
4013,2010,ZZ,NIGERIA,98361,1,FEMININO,6,21 A 24 ANOS,ENSINO MEDIO COMPLETO,1
4014,2010,ZZ,NIGERIA,98361,1,FEMININO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,1
4015,2010,ZZ,NIGERIA,98361,1,FEMININO,4,25 A 34 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
4016,2010,ZZ,NIGERIA,98361,1,FEMININO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,3
4017,2010,ZZ,NIGERIA,98361,1,FEMININO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,1
4018,2010,ZZ,NIGERIA,98361,1,FEMININO,8,25 A 34 ANOS,SUPERIOR COMPLETO,1
4019,2010,ZZ,NIGERIA,98361,1,FEMININO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,2
4020,2010,ZZ,NIGERIA,98361,1,FEMININO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,5
4021,2010,ZZ,NIGERIA,98361,1,FEMININO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,1
4022,2010,ZZ,NIGERIA,98361,1,FEMININO,2,35 A 44 ANOS,LE E ESCREVE,2
4023,2010,ZZ,NIGERIA,98361,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,6
4024,2010,ZZ,NIGERIA,98361,1,FEMININO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,2
4025,2010,ZZ,NIGERIA,98361,1,FEMININO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
4026,2010,ZZ,NIGERIA,98361,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,2
4027,2010,ZZ,NIGERIA,98361,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,5
4028,2010,ZZ,NIGERIA,98361,1,FEMININO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,2
4029,2010,ZZ,NIGERIA,98361,1,FEMININO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,1
4030,2010,ZZ,NIGERIA,98361,1,FEMININO,8,60 A 69 ANOS,SUPERIOR COMPLETO,2
4031,2010,ZZ,NIGERIA,98361,1,FEMININO,8,70 A 79 ANOS,SUPERIOR COMPLETO,1
4032,2010,ZZ,NIGERIA,98361,1,FEMININO,6,SUPERIOR A 79 ANOS,ENSINO MEDIO COMPLETO,1
4033,2010,ZZ,NIGERIA,98361,1,MASCULINO,7,21 A 24 ANOS,SUPERIOR INCOMPLETO,2
4034,2010,ZZ,NIGERIA,98361,1,MASCULINO,3,25 A 34 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
4035,2010,ZZ,NIGERIA,98361,1,MASCULINO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,1
4036,2010,ZZ,NIGERIA,98361,1,MASCULINO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,3
4037,2010,ZZ,NIGERIA,98361,1,MASCULINO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,1
4038,2010,ZZ,NIGERIA,98361,1,MASCULINO,8,35 A 44 ANOS,SUPERIOR COMPLETO,3
4039,2010,ZZ,NIGERIA,98361,1,MASCULINO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
4040,2010,ZZ,NIGERIA,98361,1,MASCULINO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,3
4041,2010,ZZ,NIGERIA,98361,1,MASCULINO,5,45 A 59 ANOS,ENSINO MEDIO INCOMPLETO,1
4042,2010,ZZ,NIGERIA,98361,1,MASCULINO,8,45 A 59 ANOS,SUPERIOR COMPLETO,8
4043,2010,ZZ,NIGERIA,98361,1,MASCULINO,7,45 A 59 ANOS,SUPERIOR INCOMPLETO,1
4044,2010,ZZ,NIGERIA,98361,1,MASCULINO,8,60 A 69 ANOS,SUPERIOR COMPLETO,3
4045,2010,ZZ,GABAO,98060,1,FEMININO,5,17 ANOS,ENSINO MEDIO INCOMPLETO,1
4046,2010,ZZ,GABAO,98060,1,FEMININO,4,18 A 20 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
4047,2010,ZZ,GABAO,98060,1,FEMININO,5,18 A 20 ANOS,ENSINO MEDIO INCOMPLETO,2
4048,2010,ZZ,GABAO,98060,1,FEMININO,5,21 A 24 ANOS,ENSINO MEDIO INCOMPLETO,1
4049,2010,ZZ,GABAO,98060,1,FEMININO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,1
4050,2010,ZZ,GABAO,98060,1,FEMININO,5,25 A 34 ANOS,ENSINO MEDIO INCOMPLETO,1
4051,2010,ZZ,GABAO,98060,1,FEMININO,2,25 A 34 ANOS,LE E ESCREVE,1
4052,2010,ZZ,GABAO,98060,1,FEMININO,8,25 A 34 ANOS,SUPERIOR COMPLETO,1
4053,2010,ZZ,GABAO,98060,1,FEMININO,7,25 A 34 ANOS,SUPERIOR INCOMPLETO,1
4054,2010,ZZ,GABAO,98060,1,FEMININO,4,35 A 44 ANOS,ENSINO FUNDAMENTAL COMPLETO,1
4055,2010,ZZ,GABAO,98060,1,FEMININO,3,35 A 44 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
4056,2010,ZZ,GABAO,98060,1,FEMININO,6,35 A 44 ANOS,ENSINO MEDIO COMPLETO,3
4057,2010,ZZ,GABAO,98060,1,FEMININO,5,35 A 44 ANOS,ENSINO MEDIO INCOMPLETO,1
4058,2010,ZZ,GABAO,98060,1,FEMININO,8,35 A 44 ANOS,SUPERIOR COMPLETO,4
4059,2010,ZZ,GABAO,98060,1,FEMININO,7,35 A 44 ANOS,SUPERIOR INCOMPLETO,1
4060,2010,ZZ,GABAO,98060,1,FEMININO,3,45 A 59 ANOS,ENSINO FUNDAMENTAL INCOMPLETO,1
4061,2010,ZZ,GABAO,98060,1,FEMININO,6,45 A 59 ANOS,ENSINO MEDIO COMPLETO,7
4062,2010,ZZ,GABAO,98060,1,FEMININO,8,45 A 59 ANOS,SUPERIOR COMPLETO,3
4063,2010,ZZ,GABAO,98060,1,FEMININO,6,60 A 69 ANOS,ENSINO MEDIO COMPLETO,1
4064,2010,ZZ,GABAO,98060,1,FEMININO,8,60 A 69 ANOS,SUPERIOR COMPLETO,1
4065,2010,ZZ,GABAO,98060,1,MASCULINO,6,25 A 34 ANOS,ENSINO MEDIO COMPLETO,1
