Election Year,Election Round,Place (ZZ = Exterior),Municipality Code,Municipality Name,Office,Party Number,Party Initials,Party Name,Number of Votes
2018,1,ZZ,29327,ASSUNÇÃO,Presidente,51,PATRI,Patriota,8
2018,1,ZZ,29793,HONG KONG-HONG,Presidente,19,PODE,Podemos,1
2018,1,ZZ,30082,MANILA,Presidente,19,PODE,Podemos,1
2018,1,ZZ,30252,OTTAWA,Presidente,19,PODE,Podemos,12
2018,1,ZZ,30511,SÃO JOSÉ,Presidente,19,PODE,Podemos,1
2018,1,ZZ,29955,LISBOA,Presidente,54,PPL,Partido Pátria Livre,7
2018,1,ZZ,30120,MILÃO,Presidente,54,PPL,Partido Pátria Livre,1
2018,1,ZZ,29491,CAMBERRA,Presidente,19,PODE,Podemos,14
2018,1,ZZ,30449,ROMA,Presidente,54,PPL,Partido Pátria Livre,2
2018,1,ZZ,30473,STA C LA SIERRA-BOLI,Presidente,19,PODE,Podemos,14
2018,1,ZZ,30635,TORONTO,Presidente,19,PODE,Podemos,46
2018,1,ZZ,30457,ROTTERDÃ,Presidente,19,PODE,Podemos,31
2018,1,ZZ,29955,LISBOA,Presidente,51,PATRI,Patriota,53
2018,1,ZZ,30309,PEDRO JUAN CABALLERO,Presidente,51,PATRI,Patriota,1
2018,1,ZZ,30252,OTTAWA,Presidente,51,PATRI,Patriota,1
2018,1,ZZ,29556,CIUDAD DEL ESTE,Presidente,54,PPL,Partido Pátria Livre,1
2018,1,ZZ,30422,RIADE,Presidente,19,PODE,Podemos,2
2018,1,ZZ,30503,SÃO FRANCISCO,Presidente,51,PATRI,Patriota,15
2018,1,ZZ,29513,CHICAGO,Presidente,54,PPL,Partido Pátria Livre,1
2018,1,ZZ,29467,BUENOS AIRES,Presidente,19,PODE,Podemos,46
2018,1,ZZ,30783,WASHINGTON,Presidente,54,PPL,Partido Pátria Livre,4
2018,1,ZZ,30783,WASHINGTON,Presidente,19,PODE,Podemos,39
2018,1,ZZ,30287,PARIS,Presidente,19,PODE,Podemos,30
2018,1,ZZ,29467,BUENOS AIRES,Presidente,51,PATRI,Patriota,16
